section	patient	focus	focus_size	half_hops	seed	pos_cov	mhc2_pos	b_pos	mhc2_neg_med	b_neg_med	mhc2_hit	b_hit	n_neg
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	3.0	33	0.333	2.1826	0.7675	1.2273	0.3586	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	5.0	11	0.235	2.0886	0.7604	1.9233	0.5835	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	5.0	22	0.235	2.0886	0.7604	1.8837	0.6779	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	5.0	33	0.235	2.0886	0.7604	1.0869	0.392	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	8.0	11	0.126	1.8526	0.7062	1.5051	0.5898	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	8.0	22	0.126	1.8526	0.7062	1.452	0.5787	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	4	25	8.0	33	0.126	1.8526	0.7062	1.7468	0.5753	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	3.0	11	0.222	1.0007	0.4226	1.5312	0.3795	False	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	3.0	22	0.222	1.0007	0.4226	1.4186	0.539	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	3.0	33	0.222	1.0007	0.4226	1.2824	0.3937	False	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	5.0	11	0.133	1.0911	0.4552	1.0653	0.4076	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	5.0	22	0.133	1.0911	0.4552	1.5187	0.4264	False	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	5.0	33	0.133	1.0911	0.4552	1.5096	0.5402	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	8.0	11	0.055	1.3242	0.5039	1.1885	0.5306	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	8.0	22	0.055	1.3242	0.5039	1.3347	0.5337	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	5	8	8.0	33	0.055	1.3242	0.5039	1.3086	0.4232	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	3.0	11	0.125	2.1683	0.8251	1.6529	0.5591	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	3.0	22	0.125	2.1683	0.8251	1.7491	0.5707	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	3.0	33	0.125	2.1683	0.8251	1.5566	0.5081	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	5.0	11	0.041	2.1487	0.7936	1.827	0.5696	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	5.0	22	0.041	2.1487	0.7936	1.4704	0.4936	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	5.0	33	0.041	2.1487	0.7936	1.4334	0.4281	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	8.0	11	0.041	1.9994	0.7038	1.2562	0.4534	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	8.0	22	0.041	1.9994	0.7038	1.3776	0.416	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	6	4	8.0	33	0.041	1.9994	0.7038	1.2644	0.383	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	3.0	11	0.071	1.8691	0.7822	0.8505	0.4511	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	3.0	22	0.071	1.8691	0.7822	1.6192	0.5191	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	3.0	33	0.071	1.8691	0.7822	2.0515	0.6808	False	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	5.0	11	0.029	1.9048	0.7889	1.2081	0.4065	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	5.0	22	0.029	1.9048	0.7889	1.1299	0.4177	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	5.0	33	0.029	1.9048	0.7889	1.263	0.4203	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	8.0	11	0.11	1.9234	0.7923	1.4898	0.4714	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	8.0	22	0.11	1.9234	0.7923	1.3189	0.4367	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	7	2	8.0	33	0.11	1.9234	0.7923	1.5121	0.5083	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	3.0	11	0.062	1.8354	0.4906	1.4314	0.4345	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	3.0	22	0.062	1.8354	0.4906	1.6505	0.449	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	3.0	33	0.062	1.8354	0.4906	1.2552	0.3768	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	5.0	11	0.02	1.7172	0.4724	1.5971	0.5722	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	5.0	22	0.02	1.7172	0.4724	1.1241	0.4238	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	5.0	33	0.02	1.7172	0.4724	1.3649	0.53	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	8.0	11	0.009	1.6645	0.464	1.41	0.5201	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	8.0	22	0.009	1.6645	0.464	1.6523	0.6077	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	8	2	8.0	33	0.009	1.6645	0.464	1.5189	0.552	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	3.0	11	0.05	1.3629	0.3589	1.4286	0.6376	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	3.0	22	0.05	1.3629	0.3589	1.4397	0.3758	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	3.0	33	0.05	1.3629	0.3589	1.2772	0.4101	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	5.0	11	0.062	1.2048	0.344	1.5602	0.6271	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	5.0	22	0.062	1.2048	0.344	1.1297	0.5158	True	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	5.0	33	0.062	1.2048	0.344	1.7203	0.564	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	8.0	11	0.033	1.2827	0.3613	1.4508	0.3907	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	8.0	22	0.033	1.2827	0.3613	1.4272	0.5148	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	9	2	8.0	33	0.033	1.2827	0.3613	1.3533	0.5186	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	3.0	11	0.122	1.3024	0.4774	1.7229	0.5598	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	3.0	22	0.122	1.3024	0.4774	1.6091	0.4825	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	3.0	33	0.122	1.3024	0.4774	1.5809	0.6551	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	5.0	11	0.159	1.4086	0.4755	1.1573	0.4135	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	5.0	22	0.159	1.4086	0.4755	1.2538	0.3676	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	5.0	33	0.159	1.4086	0.4755	1.5032	0.5101	False	False	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	8.0	11	0.079	1.5283	0.5293	1.6776	0.5006	False	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	8.0	22	0.079	1.5283	0.5293	1.3565	0.3845	True	True	4
TLS_VISIUM_USZ::LC2	TLS_VISIUM_USZ::PATIENT::5a46f98f9f8eedfe	10	1	8.0	33	0.079	1.5283	0.5293	1.3159	0.5281	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	3.0	11	0.833	0.7118	0.3004	0.0934	0.0664	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	3.0	22	0.833	0.7118	0.3004	0.1004	0.0828	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	3.0	33	0.833	0.7118	0.3004	0.0927	0.0938	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	5.0	11	0.367	0.4978	0.2604	0.0854	0.0571	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	5.0	22	0.367	0.4978	0.2604	0.0759	0.0918	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	5.0	33	0.367	0.4978	0.2604	0.1261	0.0999	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	8.0	11	0.178	0.3357	0.2202	0.1161	0.0837	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	8.0	22	0.178	0.3357	0.2202	0.1465	0.0988	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	0	36	8.0	33	0.178	0.3357	0.2202	0.2481	0.1064	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	3.0	11	0.639	0.6857	0.256	0.0761	0.0871	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	3.0	22	0.639	0.6857	0.256	0.1543	0.173	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	3.0	33	0.639	0.6857	0.256	0.0937	0.0961	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	5.0	11	0.306	0.3815	0.2145	0.0995	0.0979	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	5.0	22	0.306	0.3815	0.2145	0.1331	0.089	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	5.0	33	0.306	0.3815	0.2145	0.1775	0.1007	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	8.0	11	0.158	0.2706	0.1796	0.0941	0.0724	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	8.0	22	0.158	0.2706	0.1796	0.1133	0.0659	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	1	25	8.0	33	0.158	0.2706	0.1796	0.103	0.065	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	3.0	11	0.575	0.5184	0.2622	0.067	0.0784	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	3.0	22	0.575	0.5184	0.2622	0.0828	0.0841	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	3.0	33	0.575	0.5184	0.2622	0.1191	0.0929	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	5.0	11	0.316	0.4636	0.2735	0.0721	0.086	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	5.0	22	0.316	0.4636	0.2735	0.0869	0.0866	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	5.0	33	0.316	0.4636	0.2735	0.1993	0.0727	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	8.0	11	0.174	0.3261	0.2205	0.0742	0.0766	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	8.0	22	0.174	0.3261	0.2205	0.1392	0.085	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	2	31	8.0	33	0.174	0.3261	0.2205	0.0776	0.1066	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	3.0	11	0.098	0.1571	0.0848	0.0852	0.0963	True	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	3.0	22	0.098	0.1571	0.0848	0.1422	0.161	True	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	3.0	33	0.098	0.1571	0.0848	0.0641	0.0758	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	5.0	11	0.044	0.1153	0.0877	0.065	0.0895	True	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	5.0	22	0.044	0.1153	0.0877	0.0812	0.0761	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	5.0	33	0.044	0.1153	0.0877	0.0911	0.095	True	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	8.0	11	0.023	0.1231	0.089	0.0727	0.0768	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	8.0	22	0.023	0.1231	0.089	0.1169	0.0941	True	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	3	1	8.0	33	0.023	0.1231	0.089	0.0491	0.0698	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	3.0	11	0.156	0.1191	0.0871	0.0895	0.0866	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	3.0	22	0.156	0.1191	0.0871	0.0835	0.0831	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	3.0	33	0.156	0.1191	0.0871	0.0507	0.0648	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	5.0	11	0.051	0.1315	0.0976	0.1231	0.0861	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	5.0	22	0.051	0.1315	0.0976	0.0721	0.0717	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	5.0	33	0.051	0.1315	0.0976	0.1356	0.1047	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	8.0	11	0.041	0.1301	0.0978	0.1273	0.0806	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	8.0	22	0.041	0.1301	0.0978	0.2077	0.1115	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	4	4	8.0	33	0.041	0.1301	0.0978	0.0604	0.0691	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	3.0	11	0.341	0.2676	0.1353	0.0557	0.0728	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	3.0	22	0.341	0.2676	0.1353	0.0592	0.1007	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	3.0	33	0.341	0.2676	0.1353	0.2254	0.1126	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	5.0	11	0.142	0.2131	0.1284	0.0592	0.0789	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	5.0	22	0.142	0.2131	0.1284	0.0842	0.0768	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	5.0	33	0.142	0.2131	0.1284	0.2792	0.0979	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	8.0	11	0.087	0.215	0.13	0.1709	0.098	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	8.0	22	0.087	0.215	0.13	0.0617	0.0711	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	5	10	8.0	33	0.087	0.215	0.13	0.0929	0.0876	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	3.0	11	0.094	0.0713	0.1052	0.0514	0.0697	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	3.0	22	0.094	0.0713	0.1052	0.1578	0.0912	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	3.0	33	0.094	0.0713	0.1052	0.0656	0.0706	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	5.0	11	0.061	0.0911	0.0902	0.0943	0.0852	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	5.0	22	0.061	0.0911	0.0902	0.0742	0.0803	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	5.0	33	0.061	0.0911	0.0902	0.0867	0.0844	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	8.0	11	0.039	0.0932	0.087	0.08	0.0832	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	8.0	22	0.039	0.0932	0.087	0.0465	0.0739	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	6	2	8.0	33	0.039	0.0932	0.087	0.0545	0.0689	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	3.0	11	0.024	0.1332	0.1515	0.1402	0.0761	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	3.0	22	0.024	0.1332	0.1515	0.0712	0.0663	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	3.0	33	0.024	0.1332	0.1515	0.0641	0.063	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	5.0	11	0.035	0.1359	0.1575	0.1447	0.1027	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	5.0	22	0.035	0.1359	0.1575	0.0805	0.0866	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	5.0	33	0.035	0.1359	0.1575	0.0916	0.1039	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	8.0	11	0.098	0.2065	0.1722	0.1174	0.1003	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	8.0	22	0.098	0.2065	0.1722	0.1456	0.0713	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	7	1	8.0	33	0.098	0.2065	0.1722	0.1414	0.0953	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	3.0	11	0.091	0.1322	0.1422	0.1131	0.0853	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	3.0	22	0.091	0.1322	0.1422	0.1106	0.114	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	3.0	33	0.091	0.1322	0.1422	0.0706	0.0928	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	5.0	11	0.033	0.0908	0.1246	0.1136	0.0859	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	5.0	22	0.033	0.0908	0.1246	0.0411	0.0695	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	5.0	33	0.033	0.0908	0.1246	0.1498	0.0916	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	8.0	11	0.016	0.1069	0.1164	0.1247	0.1049	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	8.0	22	0.016	0.1069	0.1164	0.2255	0.1046	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	8	3	8.0	33	0.016	0.1069	0.1164	0.0479	0.0702	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	3.0	11	0.062	0.0758	0.0885	0.1211	0.081	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	3.0	22	0.062	0.0758	0.0885	0.0683	0.0686	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	3.0	33	0.062	0.0758	0.0885	0.3265	0.1506	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	5.0	11	0.02	0.0424	0.0784	0.0749	0.0808	False	False	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	5.0	22	0.02	0.0424	0.0784	0.0757	0.0703	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	5.0	33	0.02	0.0424	0.0784	0.1027	0.078	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	8.0	11	0.012	0.0512	0.083	0.0499	0.0701	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	8.0	22	0.012	0.0512	0.083	0.1277	0.0808	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	9	2	8.0	33	0.012	0.0512	0.083	0.098	0.0664	False	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	3.0	11	0.139	0.2961	0.1588	0.0979	0.0859	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	3.0	22	0.139	0.2961	0.1588	0.1018	0.0997	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	3.0	33	0.139	0.2961	0.1588	0.0736	0.087	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	5.0	11	0.092	0.3362	0.1866	0.0877	0.0909	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	5.0	22	0.092	0.3362	0.1866	0.0938	0.0958	True	True	4
TLS_VISIUM_USZ::LC1	TLS_VISIUM_USZ::PATIENT::7054344dca71771a	10	5	5.0	33	0.092	0.3362	0.1866	0.1343	0.1046	True	True	4
