atlas	synapse_id	filename	assay	biospecimen	destination	status	bytes	checksum	attempts	error	download_timestamp
WUSTL	syn61462023	HT480B1-S1H3Fs1U1Bp1-tissue_lowres_image.png	10X Visium	HTA12_254_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462023/HT480B1-S1H3Fs1U1Bp1-tissue_lowres_image.png	DOWNLOADED	428938		1	transfer_s=6.8	2026-09-12T07:11:52
WUSTL	syn61462423	HT480B1-S1H3Fs1U2Bp1-scalefactors_json.json	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462423/HT480B1-S1H3Fs1U2Bp1-scalefactors_json.json	DOWNLOADED	166		1	transfer_s=5.7	2026-09-12T07:11:58
WUSTL	syn61462110	HT480B1-S1H3Fs1U2Bp1-features.tsv.gz	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462110/HT480B1-S1H3Fs1U2Bp1-features.tsv.gz	DOWNLOADED	297011		1	transfer_s=5.9	2026-09-12T07:11:58
WUSTL	syn61462270	HT480B1-S1H3Fs1U1Bp1-tissue_positions_list.csv	10X Visium	HTA12_254_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462270/HT480B1-S1H3Fs1U1Bp1-tissue_positions_list.csv	DOWNLOADED	189664		1	transfer_s=12.6	2026-09-12T07:11:58
WUSTL	syn61462434	HT480B1-S1H3Fs1U2Bp1-matrix.mtx.gz	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462434/HT480B1-S1H3Fs1U2Bp1-matrix.mtx.gz	DOWNLOADED	6198102		1	transfer_s=6.6	2026-09-12T07:11:59
WUSTL	syn61462362	HT480B1-S1H3Fs1U2Bp1-tissue_positions_list.csv	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462362/HT480B1-S1H3Fs1U2Bp1-tissue_positions_list.csv	DOWNLOADED	188782		1	transfer_s=6.8	2026-09-12T07:12:05
WUSTL	syn61462125	HT480B1-S1H3Fs1U2Bp1-tissue_lowres_image.png	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462125/HT480B1-S1H3Fs1U2Bp1-tissue_lowres_image.png	DOWNLOADED	386021		1	transfer_s=7.0	2026-09-12T07:12:05
WUSTL	syn61462564	HT480B1-S1H3Fs1U2Bp1-SeuratObj.rds	10X Visium	HTA12_254_8	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462564/HT480B1-S1H3Fs1U2Bp1-SeuratObj.rds	DOWNLOADED	17865601		1	transfer_s=12.3	2026-09-12T07:12:17
WUSTL	syn61462680	HT480B1-S1H3Fs1U1Bp1-SeuratObj.rds	10X Visium	HTA12_254_7	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462680/HT480B1-S1H3Fs1U1Bp1-SeuratObj.rds	DOWNLOADED	45849305		1	transfer_s=19.6	2026-09-12T07:12:24
WUSTL	syn61462666	HT480B1-S1H1Fs1U1Bp1-SeuratObj.rds	10X Visium	HTA12_254_5	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462666/HT480B1-S1H1Fs1U1Bp1-SeuratObj.rds	DOWNLOADED	102980681		1	transfer_s=30.3	2026-09-12T07:12:28
WUSTL	syn61462609	HT480B1-S1H1Fs1U2Bp1-SeuratObj.rds	10X Visium	HTA12_254_6	/home/huyudi/013_spatial/R03_external/HTAN/WUSTL/synapse/syn61462609/HT480B1-S1H1Fs1U2Bp1-SeuratObj.rds	DOWNLOADED	141677262		1	transfer_s=33.0	2026-09-12T07:12:32
