paper_sample_id	participant_id	biospecimen_id	parent_biospecimen_id	specimen_id	block_candidate	section_candidate	assay	platform	source_file	source_commit	evidence_grade
HT270P2-Fp1U1Bp1	HT270P2	HTA12_261_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT339B2-H1Fp1U1Bp1	HT339B2	HTA12_262_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT413C1-Th1K2A4U14Bp1	HT413C1	HTA12_263_4				14	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT413C1-Th1K2A4U1Bp1	HT413C1	HTA12_263_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT413C1-Th1K2A4U2Bp1	HT413C1	HTA12_263_6				2	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT413C1-Th1K1A4Us1_3Bp1	HT413C1	HTA12_263_2					Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT413C1-Th1K2A1Us1_2Bp1	HT413C1	HTA12_263_3					Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT413C1-Th1K3A1Us1_1Bp1	HT413C1	HTA12_263_7					Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT416P1-S1H1A1U1Bp1	HT416P1	HTA12_264_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT424P1-H3A1U1Bp1	HT424P1	HTA12_265_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT425B1-S1H2Fs1U1Bp1	HT425B1	HTA12_266_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT427P1-S1H1Fp1U1Bp1	HT427P1	HTA12_267_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT434P1-S1H3Fp1U1Bp1	HT434P1	HTA12_268_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT448C1-Th1K1Fp1U13Bp1	HT448C1	HTA12_269_1				13	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT448C1-Th1K1Fp1U1Bp1	HT448C1	HTA12_269_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT472C1-S1H4Fp1U1Bp1	HT472C1	HTA12_270_4				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT472C1-Th1K1Fp1U1Bp1	HT472C1	HTA12_270_6				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT486B1-S1H1Fs1U1Bp1	HT486B1	HTA12_271_5				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT525C1-Th1K1Fp1U1Bp1	HT525C1	HTA12_272_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
HT553P1-S1H2Fp1U1Bp1	HT553P1	HTA12_273_2				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S17-41599-Fs1U1Bp1	S17-41599	HTA12_283_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
S18-25657-Fs1U1Bp1	S18-25657	HTA12_285_1				1	Visium	Visium	ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E1
CPT0079400003-Y1N1Z1_1Bn1_1	C3L-01287	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
CPT0079420003-Y1N1Z1_1Bn1_1	C3L-01287	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
TWCE-CPT0079410004-CPT0079410004-lib1	C3L-01287	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
TWFU-CPT0075120002-CPT0075120002-lib1	C3N-01200	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
TWFU-CPT007513004-CPT0075130004-lib1	C3N-01200	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
TWFU-CPT0075170013-CPT0075170013-lib1	C3N-01200	Primary					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT206B1-S1H4A2Y2_1N3Z1_1Bn1	HT206B1	HTA12_129_16					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT232P1-S1H2A3Y1_1N1Z1_1Bn1_1	HT232P1	HTA12_24_7					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT243B1-H3A2Fc1N1Z1_1Bn1_1	HT243B1	HTA12_135_17					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT262B1-S1H3A3N1Z1_2Bn2	HT262B1	HTA12_246_8					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT224P1-S1Fc2A2N1Bmn1_1	HT224P1	HTA12_22_3					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT231P1-S1H3Fc2A2N1Z1_1Bmn1_1	HT231P1	HTA12_23_2					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT232P1-S1H1Fc2A2_1N1Bmn1_1	HT232P1	HTA12_24_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT242P1-S1H1Fc2A2N1Z1_1Bmn1	HT242P1	HTA12_25_3					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT259P1-S1H1Fc2A2_1N1Bmn1_1	HT259P1	HTA12_26_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT264P1-S1H2Fc2A2N1Z1_1Bmn1	HT264P1	HTA12_27_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT270P1-S1H2Fc2A2N1Bmn1_1	HT270P1	HTA12_28_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT284P1-S1H2Fc2A2N1Z1_1Bmn1_1	HT284P1	HTA12_29_2					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT288P1-S1H4Fc2A2N1Z1_1Bmn1_1	HT288P1	HTA12_30_2					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT306P1-S1H1Fc2A2N1Z1_1Bmn1_1	HT306P1	HTA12_31_2					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT225C1-Th1Fc1A2N1Z1_1Bmn1_1	HT225C1	HTA12_132_7					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT230C1-Th1Fc2A2N1Z1_1Bmn1_1	HT230C1	HTA12_133_8					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT235B1-S1H1Fc2A2N1Z1_1Bmn1_1	HT235B1	HTA12_134_13					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT243B1-S1H4Fc2A2N1Z1_1Bmn1	HT243B1	HTA12_135_21					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT250C1-Th1K1Fc2A2N1Z1_1Bmn1_1	HT250C1	HTA12_136_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT253C1-Th1K1Fc2A2N1Z1_1Bmn1_1	HT253C1	HTA12_137_6					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT260C1-Th1K1Fc2A2N1Z1_1Bmn1_1	HT260C1	HTA12_138_6					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT263B1-S1H1A3N1Z2_1Bmn1_1	HT263B1	HTA12_139_7					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT268B1-Th1H3Fc2A2N1Z1_1Bmn1_1	HT268B1	HTA12_140_10					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT271B1-S1H3Fc2A5N1Bmn1_1	HT271B1	HTA12_142_14					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT282N1-S1H3A3N1Z1_1Bmn1_1	HT282N1	HTA12_33_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT293N1-S1H3A3N1Z1_1Bmn1_1	HT293N1	HTA12_34_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT297B1-S1H1Fc2A2N1Z1Bmn1_1	HT297B1	HTA12_144_7					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT305B1-S1H1Fc2A2_1N1Bmn1_1	HT305B1	HTA12_145_6					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT308B1-S1V1Fc2A2N1Z1_1Bmn1_1	HT308B1	HTA12_248_20					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT323B1-S1H1Fc2A2N1Z1_1Bmn1_1	HT323B1	HTA12_249_13					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT339B1-S1H3Fc2A2N1Z1_1Bmn1_1	HT339B1	HTA12_250_12					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT365B1-S1H1A3Y1N1Z1_1Bmn1_1	HT365B1	HTA12_251_6					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT397B1-S1H4A4Y1N1Z1_1Bmn1_1	HT397B1	HTA12_253_16					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT112C1-T1A3Y5N1Z1_1Bmn1	HT112C1	HTA12_257_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT213C1-Te1K4Fc2A2N1Z1_1Bmn1_1	HT213C1	HTA12_259_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT270P2-Th1Fc1N1Z1_1Bmn1_1	HT270P2	HTA12_261_2					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT339B2-S1H2A3Y1Nd1_1Z1_1Bmn1_1	HT339B2	HTA12_262_3					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT425B1-S1H1A3Y1N1Z1_1Bmn1_1	HT425B1	HTA12_266_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT472C1-S1H4Fc2Nd1_1Z1_1Bmn1_1	HT472C1	HTA12_270_3					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT472C1-Th1K1A3Y1Nd1_1Z1_1Bmn1_1	HT472C1	HTA12_270_5					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT486B1-S1H1A3Y1N1Z1_1Bmn1_1	HT486B1	HTA12_271_4					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT525C1-Th1K1A3Y1Nd1_1Z1_1Bmn1_1	HT525C1	HTA12_272_1					3' snRNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT224P1_S1H3A2Y2E1	HT224P1	HTA12_22_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT231P1-S1H3Y1E1	HT231P1	HTA12_23_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT232P1_S1H1A3Y1E1	HT232P1	HTA12_24_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT242P1_S1H2A3Y1E1	HT242P1	HTA12_25_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT259P1_S1H1A3Y1E1	HT259P1	HTA12_26_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT264P1-H2Y1E1	HT264P1	HTA12_27_2					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT270P1_S1H1A4K1E1	HT270P1	HTA12_28_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT284P1-S1H2Y1E1	HT284P1	HTA12_29_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT288P1-S1H4Y1E1	HT288P1	HTA12_30_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT306P1-S1H1Y1E1	HT306P1	HTA12_31_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT206B1_S1H1A2Y2E1_1	HT206B1	HTA12_129_11					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT206B1_S1H4A2Y2E1_1	HT206B1	HTA12_129_12					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT206B1-W1E1	HT206B1	HTA12_129_19					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT225C1_S2T2A4E1	HT225C1	HTA12_132_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT230C1_T2A3Y1E1	HT230C1	HTA12_133_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT235B1_S1H3A3Y1E1	HT235B1	HTA12_134_9					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT243B1_S1H4A3Y1E1	HT243B1	HTA12_135_16					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT260C1-TH1K1A3E1	HT260C1	HTA12_138_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT262B1_S1H3A3E1	HT262B1	HTA12_246_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT263B1_S1H1A3E1	HT263B1	HTA12_139_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT265B1_S1H4A3Y1E1	HT265B1	HTA12_247_3					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT265B1-S1H1A3E1	HT265B1	HTA12_247_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT268B1-TH1H3Y1E1	HT268B1	HTA12_140_12					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT271B1-S1H3Y1E1	HT271B1	HTA12_142_16					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT305B1-S1H1Y1E1	HT305B1	HTA12_145_8					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT308B1-S1H1A3E1	HT308B1	HTA12_248_17					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT308B1-S1H4A3E1	HT308B1	HTA12_248_19					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT308B1-S2H5A3E1	HT308B1	HTA12_248_22					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT323B1-S1H1A3E2	HT323B1	HTA12_249_12					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT339B1-S1H3A3E1	HT339B1	HTA12_250_11					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT365B1-S1H1E1	HT365B1	HTA12_251_8					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT397B1-S1H4A4E1	HT397B1	HTA12_253_15					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT480B1-S1H1A3Y1E1	HT480B1	HTA12_254_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT565B1-S1H2A3Y1E1	HT565B1	HTA12_255_6					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT112C1_T1A3Y5E1	HT112C1	HTA12_257_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT112C1-T5A3Y1E1	HT112C1	HTA12_257_6					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT165C1-T1A3Y1E2	HT165C1	HTA12_258_3					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT165C1-T5A3Y1E1	HT165C1	HTA12_258_5					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT213C1-T1A3E1	HT213C1	HTA12_259_3					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT226C1_T2A2E1	HT226C1	HTA12_260_1					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT416P1-S1H2A3E1	HT416P1	HTA12_264_4					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT425B1-S1H1A3E2	HT425B1	HTA12_266_3					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT472C1-S1H4FC2E1	HT472C1	HTA12_270_2					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT472C1-Th1K2E1	HT472C1	HTA12_270_8					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
HT486B1-S1H1A3Y1E1	HT486B1	HTA12_271_3					bulk RNA-seq		ST_subclone_publication/Data_access/Sample_ID_Lookup_table_v1.xlsx	7067cd16f06ec4aa2500aa1e5c9a6eb1e6e42cfa	E0
