go_id	raw_size	covered_size	n_input	n_readout	representative
GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING	9	5	3	2	GOBP_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	37	19	10	9	GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	341	177	89	88	GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS	23	6	3	3	GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING	6	4	2	2	GOBP_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	120	45	23	22	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	29	13	7	6	GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION
GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING	24	14	7	7	GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	152	64	32	32	GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	56	16	8	8	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING	9	6	3	3	GOBP_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING
GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE	9	4	2	2	GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	23	14	7	7	GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	8	5	3	2	GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	8	7	4	3	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	147	100	50	50	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_PHOSPHOLIPASE_C_ACTIVATING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	6	3	2	1	GOBP_PHOSPHOLIPASE_C_ACTIVATING_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY
GOBP_PHOSPHOLIPASE_C_PROTEIN_KINASE_C_SIGNAL_TRANSDUCTION	13	9	5	4	GOBP_PHOSPHOLIPASE_C_PROTEIN_KINASE_C_SIGNAL_TRANSDUCTION
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	247	108	54	54	GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	56	28	14	14	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS
GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	43	24	12	12	GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION
GOBP_PHOSPHOLIPID_EFFLUX	14	10	5	5	GOBP_PHOSPHOLIPID_EFFLUX
GOBP_PHOSPHOLIPID_HOMEOSTASIS	17	11	6	5	GOBP_PHOSPHOLIPID_HOMEOSTASIS
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	383	183	92	91	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS
GOBP_PHOSPHOLIPID_TRANSLOCATION	56	25	13	12	GOBP_PHOSPHOLIPID_TRANSLOCATION
GOBP_PHOSPHOLIPID_TRANSPORT	108	54	27	27	GOBP_PHOSPHOLIPID_TRANSPORT
GOBP_PHOSPHORUS_METABOLIC_PROCESS	1900	858	429	429	GOBP_PHOSPHORUS_METABOLIC_PROCESS
GOBP_PHOSPHORYLATION	797	352	176	176	GOBP_PHOSPHORYLATION
GOBP_PHOTOPERIODISM	29	10	5	5	GOBP_PHOTOPERIODISM
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	54	25	13	12	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	73	34	17	17	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	45	23	12	11	GOBP_PHOTORECEPTOR_CELL_MAINTENANCE
GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS	5	3	2	1	GOBP_PHOTORECEPTOR_CELL_MORPHOGENESIS
GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION	13	5	3	2	GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION
GOBP_PHOTOTRANSDUCTION	55	25	13	12	GOBP_PHOTOTRANSDUCTION
GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT	23	12	6	6	GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT
GOBP_PHYLLOQUINONE_METABOLIC_PROCESS	7	3	2	1	GOBP_MENAQUINONE_CATABOLIC_PROCESS
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	32	16	8	8	GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY
GOBP_PH_REDUCTION	7	3	2	1	GOBP_PH_REDUCTION
GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS	18	4	2	2	GOBP_MICROAUTOPHAGY
GOBP_PIGMENTATION	115	51	26	25	GOBP_PIGMENTATION
GOBP_PIGMENT_ACCUMULATION	12	4	2	2	GOBP_PIGMENT_ACCUMULATION
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	58	28	14	14	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS
GOBP_PIGMENT_CATABOLIC_PROCESS	11	6	3	3	GOBP_PIGMENT_CATABOLIC_PROCESS
GOBP_PIGMENT_CELL_DIFFERENTIATION	35	19	10	9	GOBP_PIGMENT_CELL_DIFFERENTIATION
GOBP_PIGMENT_GRANULE_LOCALIZATION	26	7	4	3	GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION
GOBP_PIGMENT_GRANULE_MATURATION	10	3	2	1	GOBP_PIGMENT_GRANULE_MATURATION
GOBP_PIGMENT_GRANULE_ORGANIZATION	40	16	8	8	GOBP_PIGMENT_GRANULE_ORGANIZATION
GOBP_PIGMENT_METABOLIC_PROCESS	81	41	21	20	GOBP_PIGMENT_METABOLIC_PROCESS
GOBP_PINOCYTOSIS	23	10	5	5	GOBP_PINOCYTOSIS
GOBP_PIRNA_MEDIATED_HETEROCHROMATIN_FORMATION	16	8	4	4	GOBP_PIRNA_MEDIATED_HETEROCHROMATIN_FORMATION
GOBP_PIRNA_PROCESSING	22	12	6	6	GOBP_PIRNA_PROCESSING
GOBP_PITUITARY_GLAND_DEVELOPMENT	43	28	14	14	GOBP_PITUITARY_GLAND_DEVELOPMENT
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	34	17	9	8	GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT
GOBP_PLACENTA_DEVELOPMENT	161	90	45	45	GOBP_PLACENTA_DEVELOPMENT
GOBP_PLASMA_CELL_DIFFERENTIATION	11	7	4	3	GOBP_PLASMA_CELL_DIFFERENTIATION
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	61	31	16	15	GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_PLASMA_MEMBRANE_FUSION	35	16	8	8	GOBP_PLASMA_MEMBRANE_FUSION
GOBP_PLASMA_MEMBRANE_LACTATE_TRANSPORT	5	4	2	2	GOBP_PLASMA_MEMBRANE_LACTATE_TRANSPORT
GOBP_PLASMA_MEMBRANE_ORGANIZATION	180	88	44	44	GOBP_PLASMA_MEMBRANE_ORGANIZATION
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	30	10	5	5	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING
GOBP_PLASMA_MEMBRANE_RAFT_ASSEMBLY	10	5	3	2	GOBP_CAVEOLA_ASSEMBLY
GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION	14	8	4	4	GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION
GOBP_PLASMA_MEMBRANE_REPAIR	30	14	7	7	GOBP_PLASMA_MEMBRANE_REPAIR
GOBP_PLASMA_MEMBRANE_TO_ENDOSOME_TRANSPORT	9	3	2	1	GOBP_PLASMA_MEMBRANE_TO_ENDOSOME_TRANSPORT
GOBP_PLASMA_MEMBRANE_TUBULATION	19	10	5	5	GOBP_PLASMA_MEMBRANE_TUBULATION
GOBP_PLASMINOGEN_ACTIVATION	26	18	9	9	GOBP_PLASMINOGEN_ACTIVATION
GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS	8	4	2	2	GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS
GOBP_PLATELET_ACTIVATION	142	81	41	40	GOBP_PLATELET_ACTIVATION
GOBP_PLATELET_AGGREGATION	78	44	22	22	GOBP_PLATELET_AGGREGATION
GOBP_PLATELET_DEGRANULATION	8	5	3	2	GOBP_PLATELET_DEGRANULATION
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	25	9	5	4	GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	7	4	2	2	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	15	5	3	2	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	62	28	14	14	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_PLATELET_MORPHOGENESIS	27	11	6	5	GOBP_PLATELET_MORPHOGENESIS
GOBP_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	7	4	2	2	GOBP_PLUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_PML_BODY_ORGANIZATION	7	3	2	1	GOBP_PML_BODY_ORGANIZATION
GOBP_PODOCYTE_CELL_MIGRATION	7	3	2	1	GOBP_PODOCYTE_CELL_MIGRATION
GOBP_PODOSOME_ASSEMBLY	22	14	7	7	GOBP_PODOSOME_ASSEMBLY
GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING	7	3	2	1	GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	27	12	6	6	GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION
GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS	14	8	4	4	GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS
GOBP_POLYAMINE_METABOLIC_PROCESS	19	9	5	4	GOBP_POLYAMINE_METABOLIC_PROCESS
GOBP_POLYAMINE_TRANSPORT	16	6	3	3	GOBP_POLYAMINE_TRANSPORT
GOBP_POLYKETIDE_METABOLIC_PROCESS	10	4	2	2	GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	62	33	17	16	GOBP_POLYOL_BIOSYNTHETIC_PROCESS
GOBP_POLYOL_CATABOLIC_PROCESS	10	4	2	2	GOBP_POLYOL_CATABOLIC_PROCESS
GOBP_POLYOL_METABOLIC_PROCESS	109	54	27	27	GOBP_POLYOL_METABOLIC_PROCESS
GOBP_POLYOL_TRANSMEMBRANE_TRANSPORT	11	7	4	3	GOBP_POLYOL_TRANSMEMBRANE_TRANSPORT
GOBP_POLYPRENOL_METABOLIC_PROCESS	10	6	3	3	GOBP_POLYPRENOL_METABOLIC_PROCESS
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	59	24	12	12	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS	30	14	7	7	GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	108	49	25	24	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS
GOBP_POLY_A_DEPENDENT_SNORNA_3_END_PROCESSING	8	3	2	1	GOBP_POLY_A_DEPENDENT_SNORNA_3_END_PROCESSING
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	25	5	3	2	GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS
GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS	10	7	4	3	GOBP_POLY_N_ACETYLLACTOSAMINE_METABOLIC_PROCESS
GOBP_PONS_DEVELOPMENT	11	5	3	2	GOBP_PONS_DEVELOPMENT
GOBP_PORE_COMPLEX_ASSEMBLY	20	8	4	4	GOBP_PORE_COMPLEX_ASSEMBLY
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS	54	23	12	11	GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_POSITIVE_CHEMOTAXIS	72	46	23	23	GOBP_POSITIVE_CHEMOTAXIS
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	21	7	4	3	GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	18	8	4	4	GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	15	10	5	5	GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION	6	3	2	1	GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION
GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION	11	6	3	3	GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	62	35	18	17	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	14	8	4	4	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	52	25	13	12	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	13	7	4	3	GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION
GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL	9	5	3	2	GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	28	18	9	9	GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	28	21	11	10	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	8	6	3	3	GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	136	78	39	39	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	6	4	2	2	GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	11	3	2	1	GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	31	19	10	9	GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	76	42	21	21	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	57	28	14	14	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	24	16	8	8	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	31	16	8	8	GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS	7	6	3	3	GOBP_POSITIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	39	22	11	11	GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	22	10	5	5	GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	8	4	2	2	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	21	12	6	6	GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	27	14	7	7	GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	35	25	13	12	GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	10	8	4	4	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	28	16	8	8	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	7	6	3	3	GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	8	5	3	2	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	154	76	38	38	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_ARACHIDONATE_SECRETION	5	5	3	2	GOBP_POSITIVE_REGULATION_OF_ARACHIDONATE_SECRETION
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	8	3	2	1	GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION
GOBP_POSITIVE_REGULATION_OF_ARTERY_MORPHOGENESIS	7	4	2	2	GOBP_POSITIVE_REGULATION_OF_ARTERY_MORPHOGENESIS
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	13	8	4	4	GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	23	5	3	2	GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	8	4	2	2	GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	11	5	3	2	GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	20	4	2	2	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	162	46	23	23	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	27	4	2	2	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	77	41	21	20	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	39	17	9	8	GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	7	4	2	2	GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	29	22	11	11	GOBP_POSITIVE_REGULATION_OF_BEHAVIOR
GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	10	8	4	4	GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY
GOBP_POSITIVE_REGULATION_OF_BINDING	72	34	17	17	GOBP_POSITIVE_REGULATION_OF_BINDING
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	54	33	17	16	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT
GOBP_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	5	4	2	2	GOBP_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	40	26	13	13	GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	37	22	11	11	GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_BRANCHING	6	3	2	1	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_BRANCHING
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	80	32	16	16	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	23	6	3	3	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	40	20	10	10	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	44	29	15	14	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	15	9	5	4	GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	16	9	5	4	GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	87	52	26	26	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	18	8	4	4	GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	43	25	13	12	GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	47	34	17	17	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	9	4	2	2	GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	21	9	5	4	GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	18	13	7	6	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	27	18	9	9	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT
